"结果来源","接收时间","状态","来源设备","源IP归属地","源IP","源端口","目的IP归属地","目的IP","目的端口","协议","动作","原始日志"
"当前日志","2026-05-16T01:41:34.030673931Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","29315","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:29315, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030672983Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","8185","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:8185, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030672038Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","42551","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:42551, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030671131Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","34115","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:34115, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030670221Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","38138","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:38138, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030669251Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","26724","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:26724, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030668308Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","29841","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:29841, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030667388Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","46988","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:46988, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030666455Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","40315","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:40315, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030665540Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","55281","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:55281, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030664545Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","54872","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:54872, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030658207Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","34328","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:34328, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030657287Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","48194","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:48194, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030656347Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","19647","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:19647, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030655414Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","5429","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:5429, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030654431Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","44964","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:44964, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030653459Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","63316","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:63316, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030652539Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","41882","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:41882, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030651599Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","48507","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:48507, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030650648Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","46958","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:46958, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030649653Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","47677","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:47677, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030648629Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","23217","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:23217, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030627137Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","20645","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:20645, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030626179Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","13642","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:13642, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030625249Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","14621","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:14621, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030622666Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","19069","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:19069, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030621694Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","1864","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:1864, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030611167Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","60210","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:60210, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030610267Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","17959","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:17959, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030609379Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","45632","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:45632, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030608494Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","12334","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:12334, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030607575Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","53374","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:53374, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030606670Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","53003","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:53003, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030605799Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","52073","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:52073, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030604901Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","54457","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:54457, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030603984Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","47689","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:47689, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030603077Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","12509","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:12509, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030602164Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","58093","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:58093, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030601232Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","44494","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:44494, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030600328Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","54077","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:54077, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030599386Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","17726","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:17726, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030598426Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","5107","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:5107, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030597459Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","14673","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:14673, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030592080Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","37706","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:37706, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030591123Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","61915","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:61915, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030590220Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","59516","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:59516, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030589298Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","63784","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:63784, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030588367Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","22071","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:22071, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030587477Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","57425","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:57425, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030586582Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","54426","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:54426, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
